R,Theta,Z,X_Ref,Y_Ref,x_Def,y_Def,u_x,u_y,u_z,F_11,F_12,F_13,F_21,F_22,F_23,F_31,F_32,F_33,F_Num_11,F_Num_12,F_Num_13,F_Num_21,F_Num_22,F_Num_23,F_Num_31,F_Num_32,F_Num_33,E_11,E_12,E_13,E_21,E_22,E_23,E_31,E_32,E_33,Eps_11,Eps_12,Eps_13,Eps_21,Eps_22,Eps_23,Eps_31,Eps_32,Eps_33,SigmaSmall_11,SigmaSmall_12,SigmaSmall_13,SigmaSmall_21,SigmaSmall_22,SigmaSmall_23,SigmaSmall_31,SigmaSmall_32,SigmaSmall_33,SigmaFinite_11,SigmaFinite_12,SigmaFinite_13,SigmaFinite_21,SigmaFinite_22,SigmaFinite_23,SigmaFinite_31,SigmaFinite_32,SigmaFinite_33,Tau_Small,Tau_Finite,Tau_Classical,Sigma_ZZ_Small,Sigma_ZZ_Finite,dTorque_Small,dTorque_Finite,F_Error_Frobenius
0.01375,5.84685,0.5,0.0124617,-0.005811,-0.00650591,0.0121134,-0.0189676,0.0179244,0,-0.801144,-0.598472,-0.0605672,0.598472,-0.801144,-0.0325296,0,0,1,-0.801144,-0.598472,-0.0605672,0.598472,-0.801144,-0.0325296,0,0,1,0,0,0.0145275,0,0,0.0311543,0.0145275,0.0311543,0.00236328,-1.80114,0,-0.0302836,0,-1.80114,-0.0162648,-0.0302836,-0.0162648,0,-6.93E+11,0,-4.66E+09,0,-6.93E+11,-2.50E+09,-4.66E+09,-2.50E+09,-4.16E+11,8.39E+08,3.04E+08,-4.70E+09,3.04E+08,4.36E+08,-2.52E+09,-4.70E+09,-2.52E+09,6.36E+08,5.29E+09,5.33E+09,5.29E+09,-4.16E+11,6.36E+08,436.267,439.875,1.68E-12
0.01375,6.02139,0.5,0.0132815,-0.00355876,-0.00851055,0.0107997,-0.021792,0.0143584,0,-0.801144,-0.598472,-0.0539984,0.598472,-0.801144,-0.0425528,0,0,1,-0.801144,-0.598472,-0.0539984,0.598472,-0.801144,-0.0425528,0,0,1,0,0,0.0088969,0,0,0.0332037,0.0088969,0.0332037,0.00236328,-1.80114,0,-0.0269992,0,-1.80114,-0.0212764,-0.0269992,-0.0212764,0,-6.93E+11,0,-4.15E+09,0,-6.93E+11,-3.27E+09,-4.15E+09,-3.27E+09,-4.16E+11,7.23E+08,3.55E+08,-4.19E+09,3.55E+08,5.52E+08,-3.30E+09,-4.19E+09,-3.30E+09,6.36E+08,5.29E+09,5.33E+09,5.29E+09,-4.16E+11,6.36E+08,436.267,439.875,1.62E-12
0.01375,6.19592,0.5,0.0136977,-0.00119839,-0.0102566,0.00915776,-0.0239543,0.0103562,0,-0.801144,-0.598472,-0.0457888,0.598472,-0.801144,-0.051283,0,0,1,-0.801144,-0.598472,-0.0457888,0.598472,-0.801144,-0.051283,0,0,1,0,0,0.00299598,0,0,0.0342442,0.00299598,0.0342442,0.00236328,-1.80114,0,-0.0228944,0,-1.80114,-0.0256415,-0.0228944,-0.0256415,0,-6.93E+11,0,-3.52E+09,0,-6.93E+11,-3.94E+09,-3.52E+09,-3.94E+09,-4.16E+11,5.97E+08,3.63E+08,-3.55E+09,3.63E+08,6.79E+08,-3.98E+09,-3.55E+09,-3.98E+09,6.36E+08,5.29E+09,5.33E+09,5.29E+09,-4.16E+11,6.36E+08,436.267,439.875,1.94E-12
0.01625,0.0872665,0.5,0.0161882,0.00141628,-0.0138166,0.00855352,-0.0300048,0.00713724,0,-0.801144,-0.598472,-0.0427676,0.598472,-0.801144,-0.0690832,0,0,1,-0.801144,-0.598472,-0.0427676,0.598472,-0.801144,-0.0690832,0,0,1,0,0,-0.0035407,0,0,0.0404704,-0.0035407,0.0404704,0.00330078,-1.80114,0,-0.0213838,0,-1.80114,-0.0345416,-0.0213838,-0.0345416,0,-6.93E+11,0,-3.29E+09,0,-6.93E+11,-5.31E+09,-3.29E+09,-5.31E+09,-4.16E+11,6.64E+08,4.57E+08,-3.33E+09,4.57E+08,1.12E+09,-5.38E+09,-3.33E+09,-5.38E+09,8.89E+08,6.25E+09,6.32E+09,6.25E+09,-4.16E+11,8.89E+08,720.119,728.438,1.65E-12
0.01625,0.261799,0.5,0.0156963,0.00420581,-0.015092,0.00602434,-0.0307883,0.00181853,0,-0.801144,-0.598472,-0.0301217,0.598472,-0.801144,-0.0754602,0,0,1,-0.801144,-0.598472,-0.0301217,0.598472,-0.801144,-0.0754602,0,0,1,0,0,-0.0105145,0,0,0.0392407,-0.0105145,0.0392407,0.00330078,-1.80114,0,-0.0150608,0,-1.80114,-0.0377301,-0.0150608,-0.0377301,0,-6.93E+11,0,-2.32E+09,0,-6.93E+11,-5.80E+09,-2.32E+09,-5.80E+09,-4.16E+11,5.21E+08,3.52E+08,-2.34E+09,3.52E+08,1.26E+09,-5.87E+09,-2.34E+09,-5.87E+09,8.89E+08,6.25E+09,6.32E+09,6.25E+09,-4.16E+11,8.89E+08,720.119,728.438,1.28E-12
0.01625,0.436332,0.5,0.0147275,0.00686755,-0.0159089,0.00331211,-0.0306364,-0.00355544,0,-0.801144,-0.598472,-0.0165605,0.598472,-0.801144,-0.0795444,0,0,1,-0.801144,-0.598472,-0.0165605,0.598472,-0.801144,-0.0795444,0,0,1,0,0,-0.0171689,0,0,0.0368188,-0.0171689,0.0368188,0.00330078,-1.80114,0,-0.00828027,0,-1.80114,-0.0397722,-0.00828027,-0.0397722,0,-6.93E+11,0,-1.27E+09,0,-6.93E+11,-6.12E+09,-1.27E+09,-6.12E+09,-4.16E+11,4.23E+08,2.04E+08,-1.29E+09,2.04E+08,1.36E+09,-6.19E+09,-1.29E+09,-6.19E+09,8.89E+08,6.25E+09,6.32E+09,6.25E+09,-4.16E+11,8.89E+08,720.119,728.438,2.72E-12
0.01625,0.610865,0.5,0.0133112,0.00932062,-0.0162423,0.000499242,-0.0295535,-0.00882138,0,-0.801144,-0.598472,-0.00249621,0.598472,-0.801144,-0.0812116,0,0,1,-0.801144,-0.598472,-0.00249621,0.598472,-0.801144,-0.0812116,0,0,1,0,0,-0.0233015,0,0,0.0332781,-0.0233015,0.0332781,0.00330078,-1.80114,0,-0.0012481,0,-1.80114,-0.0406058,-0.0012481,-0.0406058,0,-6.93E+11,0,-1.92E+08,0,-6.93E+11,-6.25E+09,-1.92E+08,-6.25E+09,-4.16E+11,3.82E+08,3.14E+07,-1.94E+08,3.14E+07,1.40E+09,-6.32E+09,-1.94E+08,-6.32E+09,8.89E+08,6.25E+09,6.32E+09,6.25E+09,-4.16E+11,8.89E+08,720.119,728.438,1.61E-12
0.01625,0.785398,0.5,0.0114905,0.0114905,-0.0160823,-0.00232879,-0.0275727,-0.0138193,0,-0.801144,-0.598472,0.011644,0.598472,-0.801144,-0.0804113,0,0,1,-0.801144,-0.598472,0.011644,0.598472,-0.801144,-0.0804113,0,0,1,0,0,-0.0287262,0,0,0.0287262,-0.0287262,0.0287262,0.00330078,-1.80114,0,0.00582198,0,-1.80114,-0.0402057,0.00582198,-0.0402057,0,-6.93E+11,0,8.96E+08,0,-6.93E+11,-6.19E+09,8.96E+08,-6.19E+09,-4.16E+11,4.02E+08,-1.45E+08,9.06E+08,-1.45E+08,1.38E+09,-6.26E+09,9.06E+08,-6.26E+09,8.89E+08,6.25E+09,6.32E+09,6.25E+09,-4.16E+11,8.89E+08,720.119,728.438,2.33E-12
0.01625,0.959931,0.5,0.00932062,0.0133112,-0.0154335,-0.00508607,-0.0247542,-0.0183973,0,-0.801144,-0.598472,0.0254303,0.598472,-0.801144,-0.0771677,0,0,1,-0.801144,-0.598472,0.0254303,0.598472,-0.801144,-0.0771677,0,0,1,0,0,-0.0332781,0,0,0.0233015,-0.0332781,0.0233015,0.00330078,-1.80114,0,0.0127152,0,-1.80114,-0.0385839,0.0127152,-0.0385839,0,-6.93E+11,0,1.96E+09,0,-6.93E+11,-5.94E+09,1.96E+09,-5.94E+09,-4.16E+11,4.81E+08,-3.04E+08,1.98E+09,-3.04E+08,1.30E+09,-6.00E+09,1.98E+09,-6.00E+09,8.89E+08,6.25E+09,6.32E+09,6.25E+09,-4.16E+11,8.89E+08,720.119,728.438,1.37E-12
0.01625,1.13446,0.5,0.00686755,0.0147275,-0.0143159,-0.00768881,-0.0211834,-0.0224163,0,-0.801144,-0.598472,0.038444,0.598472,-0.801144,-0.0715795,0,0,1,-0.801144,-0.598472,0.038444,0.598472,-0.801144,-0.0715795,0,0,1,0,0,-0.0368188,0,0,0.0171689,-0.0368188,0.0171689,0.00330078,-1.80114,0,0.019222,0,-1.80114,-0.0357897,0.019222,-0.0357897,0,-6.93E+11,0,2.96E+09,0,-6.93E+11,-5.51E+09,2.96E+09,-5.51E+09,-4.16E+11,6.10E+08,-4.26E+08,2.99E+09,-4.26E+08,1.17E+09,-5.57E+09,2.99E+09,-5.57E+09,8.89E+08,6.25E+09,6.32E+09,6.25E+09,-4.16E+11,8.89E+08,720.119,728.438,1.79E-12
0.01625,1.309,0.5,0.00420581,0.0156963,-0.0127633,-0.0100579,-0.0169691,-0.0257542,0,-0.801144,-0.598472,0.0502896,0.598472,-0.801144,-0.0638163,0,0,1,-0.801144,-0.598472,0.0502896,0.598472,-0.801144,-0.0638163,0,0,1,0,0,-0.0392407,0,0,0.0105145,-0.0392407,0.0105145,0.00330078,-1.80114,0,0.0251448,0,-1.80114,-0.0319081,0.0251448,-0.0319081,0,-6.93E+11,0,3.87E+09,0,-6.93E+11,-4.91E+09,3.87E+09,-4.91E+09,-4.16E+11,7.72E+08,-4.97E+08,3.91E+09,-4.97E+08,1.01E+09,-4.97E+09,3.91E+09,-4.97E+09,8.89E+08,6.25E+09,6.32E+09,6.25E+09,-4.16E+11,8.89E+08,720.119,728.438,2.20E-12
0.01625,1.48353,0.5,0.00141628,0.0161882,-0.0108228,-0.0121214,-0.0122391,-0.0283096,0,-0.801144,-0.598472,0.0606072,0.598472,-0.801144,-0.054114,0,0,1,-0.801144,-0.598472,0.0606072,0.598472,-0.801144,-0.054114,0,0,1,0,0,-0.0404704,0,0,0.0035407,-0.0404704,0.0035407,0.00330078,-1.80114,0,0.0303036,0,-1.80114,-0.027057,0.0303036,-0.027057,0,-6.93E+11,0,4.66E+09,0,-6.93E+11,-4.16E+09,4.66E+09,-4.16E+09,-4.16E+11,9.49E+08,-5.07E+08,4.72E+09,-5.07E+08,8.34E+08,-4.21E+09,4.72E+09,-4.21E+09,8.89E+08,6.25E+09,6.32E+09,6.25E+09,-4.16E+11,8.89E+08,720.119,728.438,1.74E-12
0.01625,1.65806,0.5,-0.00141628,0.0161882,-0.00855352,-0.0138166,-0.00713724,-0.0300048,0,-0.801144,-0.598472,0.0690832,0.598472,-0.801144,-0.0427676,0,0,1,-0.801144,-0.598472,0.0690832,0.598472,-0.801144,-0.0427676,0,0,1,0,0,-0.0404704,0,0,-0.0035407,-0.0404704,-0.0035407,0.00330078,-1.80114,0,0.0345416,0,-1.80114,-0.0213838,0.0345416,-0.0213838,0,-6.93E+11,0,5.31E+09,0,-6.93E+11,-3.29E+09,5.31E+09,-3.29E+09,-4.16E+11,1.12E+09,-4.57E+08,5.38E+09,-4.57E+08,6.64E+08,-3.33E+09,5.38E+09,-3.33E+09,8.89E+08,6.25E+09,6.32E+09,6.25E+09,-4.16E+11,8.89E+08,720.119,728.438,1.65E-12
0.01625,1.8326,0.5,-0.00420581,0.0156963,-0.00602434,-0.015092,-0.00181853,-0.0307883,0,-0.801144,-0.598472,0.0754602,0.598472,-0.801144,-0.0301217,0,0,1,-0.801144,-0.598472,0.0754602,0.598472,-0.801144,-0.0301217,0,0,1,0,0,-0.0392407,0,0,-0.0105145,-0.0392407,-0.0105145,0.00330078,-1.80114,0,0.0377301,0,-1.80114,-0.0150608,0.0377301,-0.0150608,0,-6.93E+11,0,5.80E+09,0,-6.93E+11,-2.32E+09,5.80E+09,-2.32E+09,-4.16E+11,1.26E+09,-3.52E+08,5.87E+09,-3.52E+08,5.21E+08,-2.34E+09,5.87E+09,-2.34E+09,8.89E+08,6.25E+09,6.32E+09,6.25E+09,-4.16E+11,8.89E+08,720.119,728.438,1.67E-12
0.01625,2.00713,0.5,-0.00686755,0.0147275,-0.00331211,-0.0159089,0.00355544,-0.0306364,0,-0.801144,-0.598472,0.0795444,0.598472,-0.801144,-0.0165605,0,0,1,-0.801144,-0.598472,0.0795444,0.598472,-0.801144,-0.0165605,0,0,1,0,0,-0.0368188,0,0,-0.0171689,-0.0368188,-0.0171689,0.00330078,-1.80114,0,0.0397722,0,-1.80114,-0.00828027,0.0397722,-0.00828027,0,-6.93E+11,0,6.12E+09,0,-6.93E+11,-1.27E+09,6.12E+09,-1.27E+09,-4.16E+11,1.36E+09,-2.04E+08,6.19E+09,-2.04E+08,4.23E+08,-1.29E+09,6.19E+09,-1.29E+09,8.89E+08,6.25E+09,6.32E+09,6.25E+09,-4.16E+11,8.89E+08,720.119,728.438,2.23E-12
0.01625,2.18166,0.5,-0.00932062,0.0133112,-0.000499242,-0.0162423,0.00882138,-0.0295535,0,-0.801144,-0.598472,0.0812116,0.598472,-0.801144,-0.00249621,0,0,1,-0.801144,-0.598472,0.0812116,0.598472,-0.801144,-0.00249621,0,0,1,0,0,-0.0332781,0,0,-0.0233015,-0.0332781,-0.0233015,0.00330078,-1.80114,0,0.0406058,0,-1.80114,-0.0012481,0.0406058,-0.0012481,0,-6.93E+11,0,6.25E+09,0,-6.93E+11,-1.92E+08,6.25E+09,-1.92E+08,-4.16E+11,1.40E+09,-3.14E+07,6.32E+09,-3.14E+07,3.82E+08,-1.94E+08,6.32E+09,-1.94E+08,8.89E+08,6.25E+09,6.32E+09,6.25E+09,-4.16E+11,8.89E+08,720.119,728.438,3.18E-12
0.01625,2.35619,0.5,-0.0114905,0.0114905,0.00232879,-0.0160823,0.0138193,-0.0275727,0,-0.801144,-0.598472,0.0804113,0.598472,-0.801144,0.011644,0,0,1,-0.801144,-0.598472,0.0804113,0.598472,-0.801144,0.011644,0,0,1,0,0,-0.0287262,0,0,-0.0287262,-0.0287262,-0.0287262,0.00330078,-1.80114,0,0.0402057,0,-1.80114,0.00582198,0.0402057,0.00582198,0,-6.93E+11,0,6.19E+09,0,-6.93E+11,8.96E+08,6.19E+09,8.96E+08,-4.16E+11,1.38E+09,1.45E+08,6.26E+09,1.45E+08,4.02E+08,9.06E+08,6.26E+09,9.06E+08,8.89E+08,6.25E+09,6.32E+09,6.25E+09,-4.16E+11,8.89E+08,720.119,728.438,2.33E-12
0.01625,2.53073,0.5,-0.0133112,0.00932062,0.00508607,-0.0154335,0.0183973,-0.0247542,0,-0.801144,-0.598472,0.0771677,0.598472,-0.801144,0.0254303,0,0,1,-0.801144,-0.598472,0.0771677,0.598472,-0.801144,0.0254303,0,0,1,0,0,-0.0233015,0,0,-0.0332781,-0.0233015,-0.0332781,0.00330078,-1.80114,0,0.0385839,0,-1.80114,0.0127152,0.0385839,0.0127152,0,-6.93E+11,0,5.94E+09,0,-6.93E+11,1.96E+09,5.94E+09,1.96E+09,-4.16E+11,1.30E+09,3.04E+08,6.00E+09,3.04E+08,4.81E+08,1.98E+09,6.00E+09,1.98E+09,8.89E+08,6.25E+09,6.32E+09,6.25E+09,-4.16E+11,8.89E+08,720.119,728.438,2.49E-12
0.01625,2.70526,0.5,-0.0147275,0.00686755,0.00768881,-0.0143159,0.0224163,-0.0211834,0,-0.801144,-0.598472,0.0715795,0.598472,-0.801144,0.038444,0,0,1,-0.801144,-0.598472,0.0715795,0.598472,-0.801144,0.038444,0,0,1,0,0,-0.0171689,0,0,-0.0368188,-0.0171689,-0.0368188,0.00330078,-1.80114,0,0.0357897,0,-1.80114,0.019222,0.0357897,0.019222,0,-6.93E+11,0,5.51E+09,0,-6.93E+11,2.96E+09,5.51E+09,2.96E+09,-4.16E+11,1.17E+09,4.26E+08,5.57E+09,4.26E+08,6.10E+08,2.99E+09,5.57E+09,2.99E+09,8.89E+08,6.25E+09,6.32E+09,6.25E+09,-4.16E+11,8.89E+08,720.119,728.438,2.38E-12
0.01625,2.87979,0.5,-0.0156963,0.00420581,0.0100579,-0.0127633,0.0257542,-0.0169691,0,-0.801144,-0.598472,0.0638163,0.598472,-0.801144,0.0502896,0,0,1,-0.801144,-0.598472,0.0638163,0.598472,-0.801144,0.0502896,0,0,1,0,0,-0.0105145,0,0,-0.0392407,-0.0105145,-0.0392407,0.00330078,-1.80114,0,0.0319081,0,-1.80114,0.0251448,0.0319081,0.0251448,0,-6.93E+11,0,4.91E+09,0,-6.93E+11,3.87E+09,4.91E+09,3.87E+09,-4.16E+11,1.01E+09,4.97E+08,4.97E+09,4.97E+08,7.72E+08,3.91E+09,4.97E+09,3.91E+09,8.89E+08,6.25E+09,6.32E+09,6.25E+09,-4.16E+11,8.89E+08,720.119,728.438,1.80E-12
0.01625,3.05433,0.5,-0.0161882,0.00141628,0.0121214,-0.0108228,0.0283096,-0.0122391,0,-0.801144,-0.598472,0.054114,0.598472,-0.801144,0.0606072,0,0,1,-0.801144,-0.598472,0.054114,0.598472,-0.801144,0.0606072,0,0,1,0,0,-0.0035407,0,0,-0.0404704,-0.0035407,-0.0404704,0.00330078,-1.80114,0,0.027057,0,-1.80114,0.0303036,0.027057,0.0303036,0,-6.93E+11,0,4.16E+09,0,-6.93E+11,4.66E+09,4.16E+09,4.66E+09,-4.16E+11,8.34E+08,5.07E+08,4.21E+09,5.07E+08,9.49E+08,4.72E+09,4.21E+09,4.72E+09,8.89E+08,6.25E+09,6.32E+09,6.25E+09,-4.16E+11,8.89E+08,720.119,728.438,1.72E-12
0.01625,3.22886,0.5,-0.0161882,-0.00141628,0.0138166,-0.00855352,0.0300048,-0.00713724,0,-0.801144,-0.598472,0.0427676,0.598472,-0.801144,0.0690832,0,0,1,-0.801144,-0.598472,0.0427676,0.598472,-0.801144,0.0690832,0,0,1,0,0,0.0035407,0,0,-0.0404704,0.0035407,-0.0404704,0.00330078,-1.80114,0,0.0213838,0,-1.80114,0.0345416,0.0213838,0.0345416,0,-6.93E+11,0,3.29E+09,0,-6.93E+11,5.31E+09,3.29E+09,5.31E+09,-4.16E+11,6.64E+08,4.57E+08,3.33E+09,4.57E+08,1.12E+09,5.38E+09,3.33E+09,5.38E+09,8.89E+08,6.25E+09,6.32E+09,6.25E+09,-4.16E+11,8.89E+08,720.119,728.438,1.67E-12
0.01625,3.40339,0.5,-0.0156963,-0.00420581,0.015092,-0.00602434,0.0307883,-0.00181853,0,-0.801144,-0.598472,0.0301217,0.598472,-0.801144,0.0754602,0,0,1,-0.801144,-0.598472,0.0301217,0.598472,-0.801144,0.0754602,0,0,1,0,0,0.0105145,0,0,-0.0392407,0.0105145,-0.0392407,0.00330078,-1.80114,0,0.0150608,0,-1.80114,0.0377301,0.0150608,0.0377301,0,-6.93E+11,0,2.32E+09,0,-6.93E+11,5.80E+09,2.32E+09,5.80E+09,-4.16E+11,5.21E+08,3.52E+08,2.34E+09,3.52E+08,1.26E+09,5.87E+09,2.34E+09,5.87E+09,8.89E+08,6.25E+09,6.32E+09,6.25E+09,-4.16E+11,8.89E+08,720.119,728.438,1.76E-12
0.01625,3.57792,0.5,-0.0147275,-0.00686755,0.0159089,-0.00331211,0.0306364,0.00355544,0,-0.801144,-0.598472,0.0165605,0.598472,-0.801144,0.0795444,0,0,1,-0.801144,-0.598472,0.0165605,0.598472,-0.801144,0.0795444,0,0,1,0,0,0.0171689,0,0,-0.0368188,0.0171689,-0.0368188,0.00330078,-1.80114,0,0.00828027,0,-1.80114,0.0397722,0.00828027,0.0397722,0,-6.93E+11,0,1.27E+09,0,-6.93E+11,6.12E+09,1.27E+09,6.12E+09,-4.16E+11,4.23E+08,2.04E+08,1.29E+09,2.04E+08,1.36E+09,6.19E+09,1.29E+09,6.19E+09,8.89E+08,6.25E+09,6.32E+09,6.25E+09,-4.16E+11,8.89E+08,720.119,728.438,2.23E-12
0.01625,3.75246,0.5,-0.0133112,-0.00932062,0.0162423,-0.000499242,0.0295535,0.00882138,0,-0.801144,-0.598472,0.00249621,0.598472,-0.801144,0.0812116,0,0,1,-0.801144,-0.598472,0.00249621,0.598472,-0.801144,0.0812116,0,0,1,0,0,0.0233015,0,0,-0.0332781,0.0233015,-0.0332781,0.00330078,-1.80114,0,0.0012481,0,-1.80114,0.0406058,0.0012481,0.0406058,0,-6.93E+11,0,1.92E+08,0,-6.93E+11,6.25E+09,1.92E+08,6.25E+09,-4.16E+11,3.82E+08,3.14E+07,1.94E+08,3.14E+07,1.40E+09,6.32E+09,1.94E+08,6.32E+09,8.89E+08,6.25E+09,6.32E+09,6.25E+09,-4.16E+11,8.89E+08,720.119,728.438,3.18E-12
0.01625,3.92699,0.5,-0.0114905,-0.0114905,0.0160823,0.00232879,0.0275727,0.0138193,0,-0.801144,-0.598472,-0.011644,0.598472,-0.801144,0.0804113,0,0,1,-0.801144,-0.598472,-0.011644,0.598472,-0.801144,0.0804113,0,0,1,0,0,0.0287262,0,0,-0.0287262,0.0287262,-0.0287262,0.00330078,-1.80114,0,-0.00582198,0,-1.80114,0.0402057,-0.00582198,0.0402057,0,-6.93E+11,0,-8.96E+08,0,-6.93E+11,6.19E+09,-8.96E+08,6.19E+09,-4.16E+11,4.02E+08,-1.45E+08,-9.06E+08,-1.45E+08,1.38E+09,6.26E+09,-9.06E+08,6.26E+09,8.89E+08,6.25E+09,6.32E+09,6.25E+09,-4.16E+11,8.89E+08,720.119,728.438,1.55E-12
0.01625,4.10152,0.5,-0.00932062,-0.0133112,0.0154335,0.00508607,0.0247542,0.0183973,0,-0.801144,-0.598472,-0.0254303,0.598472,-0.801144,0.0771677,0,0,1,-0.801144,-0.598472,-0.0254303,0.598472,-0.801144,0.0771677,0,0,1,0,0,0.0332781,0,0,-0.0233015,0.0332781,-0.0233015,0.00330078,-1.80114,0,-0.0127152,0,-1.80114,0.0385839,-0.0127152,0.0385839,0,-6.93E+11,0,-1.96E+09,0,-6.93E+11,5.94E+09,-1.96E+09,5.94E+09,-4.16E+11,4.81E+08,-3.04E+08,-1.98E+09,-3.04E+08,1.30E+09,6.00E+09,-1.98E+09,6.00E+09,8.89E+08,6.25E+09,6.32E+09,6.25E+09,-4.16E+11,8.89E+08,720.119,728.438,2.49E-12
0.01625,4.27606,0.5,-0.00686755,-0.0147275,0.0143159,0.00768881,0.0211834,0.0224163,0,-0.801144,-0.598472,-0.038444,0.598472,-0.801144,0.0715795,0,0,1,-0.801144,-0.598472,-0.038444,0.598472,-0.801144,0.0715795,0,0,1,0,0,0.0368188,0,0,-0.0171689,0.0368188,-0.0171689,0.00330078,-1.80114,0,-0.019222,0,-1.80114,0.0357897,-0.019222,0.0357897,0,-6.93E+11,0,-2.96E+09,0,-6.93E+11,5.51E+09,-2.96E+09,5.51E+09,-4.16E+11,6.10E+08,-4.26E+08,-2.99E+09,-4.26E+08,1.17E+09,5.57E+09,-2.99E+09,5.57E+09,8.89E+08,6.25E+09,6.32E+09,6.25E+09,-4.16E+11,8.89E+08,720.119,728.438,1.34E-12
0.01625,4.45059,0.5,-0.00420581,-0.0156963,0.0127633,0.0100579,0.0169691,0.0257542,0,-0.801144,-0.598472,-0.0502896,0.598472,-0.801144,0.0638163,0,0,1,-0.801144,-0.598472,-0.0502896,0.598472,-0.801144,0.0638163,0,0,1,0,0,0.0392407,0,0,-0.0105145,0.0392407,-0.0105145,0.00330078,-1.80114,0,-0.0251448,0,-1.80114,0.0319081,-0.0251448,0.0319081,0,-6.93E+11,0,-3.87E+09,0,-6.93E+11,4.91E+09,-3.87E+09,4.91E+09,-4.16E+11,7.72E+08,-4.97E+08,-3.91E+09,-4.97E+08,1.01E+09,4.97E+09,-3.91E+09,4.97E+09,8.89E+08,6.25E+09,6.32E+09,6.25E+09,-4.16E+11,8.89E+08,720.119,728.438,1.83E-12
0.01625,4.62512,0.5,-0.00141628,-0.0161882,0.0108228,0.0121214,0.0122391,0.0283096,0,-0.801144,-0.598472,-0.0606072,0.598472,-0.801144,0.054114,0,0,1,-0.801144,-0.598472,-0.0606072,0.598472,-0.801144,0.054114,0,0,1,0,0,0.0404704,0,0,-0.0035407,0.0404704,-0.0035407,0.00330078,-1.80114,0,-0.0303036,0,-1.80114,0.027057,-0.0303036,0.027057,0,-6.93E+11,0,-4.66E+09,0,-6.93E+11,4.16E+09,-4.66E+09,4.16E+09,-4.16E+11,9.49E+08,-5.07E+08,-4.72E+09,-5.07E+08,8.34E+08,4.21E+09,-4.72E+09,4.21E+09,8.89E+08,6.25E+09,6.32E+09,6.25E+09,-4.16E+11,8.89E+08,720.119,728.438,1.79E-12
0.01625,4.79966,0.5,0.00141628,-0.0161882,0.00855352,0.0138166,0.00713724,0.0300048,0,-0.801144,-0.598472,-0.0690832,0.598472,-0.801144,0.0427676,0,0,1,-0.801144,-0.598472,-0.0690832,0.598472,-0.801144,0.0427676,0,0,1,0,0,0.0404704,0,0,0.0035407,0.0404704,0.0035407,0.00330078,-1.80114,0,-0.0345416,0,-1.80114,0.0213838,-0.0345416,0.0213838,0,-6.93E+11,0,-5.31E+09,0,-6.93E+11,3.29E+09,-5.31E+09,3.29E+09,-4.16E+11,1.12E+09,-4.57E+08,-5.38E+09,-4.57E+08,6.64E+08,3.33E+09,-5.38E+09,3.33E+09,8.89E+08,6.25E+09,6.32E+09,6.25E+09,-4.16E+11,8.89E+08,720.119,728.438,1.70E-12
0.01625,4.97419,0.5,0.00420581,-0.0156963,0.00602434,0.015092,0.00181853,0.0307883,0,-0.801144,-0.598472,-0.0754602,0.598472,-0.801144,0.0301217,0,0,1,-0.801144,-0.598472,-0.0754602,0.598472,-0.801144,0.0301217,0,0,1,0,0,0.0392407,0,0,0.0105145,0.0392407,0.0105145,0.00330078,-1.80114,0,-0.0377301,0,-1.80114,0.0150608,-0.0377301,0.0150608,0,-6.93E+11,0,-5.80E+09,0,-6.93E+11,2.32E+09,-5.80E+09,2.32E+09,-4.16E+11,1.26E+09,-3.52E+08,-5.87E+09,-3.52E+08,5.21E+08,2.34E+09,-5.87E+09,2.34E+09,8.89E+08,6.25E+09,6.32E+09,6.25E+09,-4.16E+11,8.89E+08,720.119,728.438,1.92E-12
0.01625,5.14872,0.5,0.00686755,-0.0147275,0.00331211,0.0159089,-0.00355544,0.0306364,0,-0.801144,-0.598472,-0.0795444,0.598472,-0.801144,0.0165605,0,0,1,-0.801144,-0.598472,-0.0795444,0.598472,-0.801144,0.0165605,0,0,1,0,0,0.0368188,0,0,0.0171689,0.0368188,0.0171689,0.00330078,-1.80114,0,-0.0397722,0,-1.80114,0.00828027,-0.0397722,0.00828027,0,-6.93E+11,0,-6.12E+09,0,-6.93E+11,1.27E+09,-6.12E+09,1.27E+09,-4.16E+11,1.36E+09,-2.04E+08,-6.19E+09,-2.04E+08,4.23E+08,1.29E+09,-6.19E+09,1.29E+09,8.89E+08,6.25E+09,6.32E+09,6.25E+09,-4.16E+11,8.89E+08,720.119,728.438,1.37E-12
0.01625,5.32325,0.5,0.00932062,-0.0133112,0.000499242,0.0162423,-0.00882138,0.0295535,0,-0.801144,-0.598472,-0.0812116,0.598472,-0.801144,0.00249621,0,0,1,-0.801144,-0.598472,-0.0812116,0.598472,-0.801144,0.00249621,0,0,1,0,0,0.0332781,0,0,0.0233015,0.0332781,0.0233015,0.00330078,-1.80114,0,-0.0406058,0,-1.80114,0.0012481,-0.0406058,0.0012481,0,-6.93E+11,0,-6.25E+09,0,-6.93E+11,1.92E+08,-6.25E+09,1.92E+08,-4.16E+11,1.40E+09,-3.14E+07,-6.32E+09,-3.14E+07,3.82E+08,1.94E+08,-6.32E+09,1.94E+08,8.89E+08,6.25E+09,6.32E+09,6.25E+09,-4.16E+11,8.89E+08,720.119,728.438,1.61E-12
